"loan_id","tanggal_cair","cabang","agen","amount"
665,2020-02-07,"AG","AG-1",310000
666,2020-02-07,"AG","AG-1",540000
667,2020-02-07,"AG","AG-2",300000
668,2020-02-07,"AG","AG-2",170000
669,2020-02-07,"AG","AG-2",240000
670,2020-02-07,"AH","AH-1",160000
671,2020-02-07,"AH","AH-1",370000
672,2020-02-07,"AH","AH-1",190000
673,2020-02-07,"AH","AH-2",290000
674,2020-02-07,"AH","AH-2",340000
675,2020-02-07,"AH","AH-2",470000
676,2020-02-10,"AA","AA-1",460000
677,2020-02-10,"AA","AA-1",290000
678,2020-02-10,"AA","AA-1",300000
679,2020-02-10,"AA","AA-2",300000
680,2020-02-10,"AA","AA-2",260000
681,2020-02-10,"AA","AA-2",290000
682,2020-02-10,"AB","AB-1",250000
683,2020-02-10,"AB","AB-1",270000
684,2020-02-10,"AB","AB-1",250000
685,2020-02-10,"AB","AB-1",330000
686,2020-02-10,"AB","AB-2",180000
687,2020-02-10,"AB","AB-2",250000
688,2020-02-10,"AB","AB-2",300000
689,2020-02-10,"AC","AC-1",100000
690,2020-02-10,"AC","AC-1",330000
691,2020-02-10,"AC","AC-1",450000
692,2020-02-10,"AC","AC-2",390000
693,2020-02-10,"AC","AC-2",230000
694,2020-02-10,"AC","AC-2",280000
695,2020-02-10,"AC","AC-2",310000
696,2020-02-10,"AD","AD-1",340000
697,2020-02-10,"AD","AD-1",180000
698,2020-02-10,"AD","AD-1",230000
699,2020-02-10,"AD","AD-2",270000
700,2020-02-10,"AD","AD-2",300000
701,2020-02-10,"AD","AD-2",270000
702,2020-02-10,"AD","AD-2",200000
703,2020-02-10,"AE","AE-1",370000
704,2020-02-10,"AE","AE-1",170000
705,2020-02-10,"AE","AE-1",20000
706,2020-02-10,"AE","AE-2",280000
707,2020-02-10,"AE","AE-2",290000
708,2020-02-10,"AE","AE-2",510000
709,2020-02-10,"AF","AF-1",300000
710,2020-02-10,"AF","AF-1",290000
711,2020-02-10,"AF","AF-2",220000
712,2020-02-10,"AF","AF-2",350000
713,2020-02-10,"AF","AF-2",410000
714,2020-02-10,"AG","AG-1",360000
715,2020-02-10,"AG","AG-1",480000
716,2020-02-10,"AG","AG-1",150000
717,2020-02-10,"AG","AG-2",270000
718,2020-02-10,"AG","AG-2",150000
719,2020-02-10,"AG","AG-2",270000
720,2020-02-10,"AG","AG-2",290000
721,2020-02-10,"AH","AH-1",220000
722,2020-02-10,"AH","AH-1",370000
723,2020-02-10,"AH","AH-1",430000
724,2020-02-10,"AH","AH-2",310000
725,2020-02-10,"AH","AH-2",440000
726,2020-02-10,"AH","AH-2",210000
727,2020-02-11,"AA","AA-1",340000
728,2020-02-11,"AA","AA-1",50000
729,2020-02-11,"AA","AA-1",240000
730,2020-02-11,"AA","AA-2",140000
731,2020-02-11,"AA","AA-2",310000
732,2020-02-11,"AA","AA-2",150000
733,2020-02-11,"AA","AA-2",160000
734,2020-02-11,"AB","AB-1",280000
735,2020-02-11,"AB","AB-1",290000
736,2020-02-11,"AB","AB-1",280000
737,2020-02-11,"AB","AB-2",210000
738,2020-02-11,"AB","AB-2",190000
739,2020-02-11,"AB","AB-2",330000
740,2020-02-11,"AB","AB-2",220000
741,2020-02-11,"AC","AC-1",340000
742,2020-02-11,"AC","AC-1",310000
743,2020-02-11,"AC","AC-1",210000
744,2020-02-11,"AC","AC-1",440000
745,2020-02-11,"AC","AC-2",330000
746,2020-02-11,"AC","AC-2",180000
747,2020-02-11,"AC","AC-2",390000
748,2020-02-11,"AC","AC-2",390000
749,2020-02-11,"AD","AD-1",300000
750,2020-02-11,"AD","AD-1",330000
751,2020-02-11,"AD","AD-1",290000
752,2020-02-11,"AD","AD-2",440000
753,2020-02-11,"AD","AD-2",270000
754,2020-02-11,"AD","AD-2",420000
755,2020-02-11,"AD","AD-2",280000
756,2020-02-11,"AE","AE-1",250000
757,2020-02-11,"AE","AE-1",420000
758,2020-02-11,"AE","AE-1",370000
759,2020-02-11,"AE","AE-2",340000
760,2020-02-11,"AE","AE-2",410000
761,2020-02-11,"AE","AE-2",100000
762,2020-02-11,"AF","AF-1",410000
763,2020-02-11,"AF","AF-1",280000
764,2020-02-11,"AF","AF-1",300000
765,2020-02-11,"AF","AF-2",250000
766,2020-02-11,"AF","AF-2",320000
767,2020-02-11,"AG","AG-1",320000
768,2020-02-11,"AG","AG-1",180000
769,2020-02-11,"AH","AH-1",360000
770,2020-02-11,"AH","AH-1",390000
771,2020-02-11,"AH","AH-1",240000
772,2020-02-12,"AA","AA-1",310000
773,2020-02-12,"AA","AA-1",280000
774,2020-02-12,"AA","AA-1",200000
775,2020-02-12,"AA","AA-1",70000
776,2020-02-12,"AA","AA-2",390000
777,2020-02-12,"AA","AA-2",280000
778,2020-02-12,"AA","AA-2",260000
779,2020-02-12,"AA","AA-2",280000
780,2020-02-12,"AB","AB-1",380000
781,2020-02-12,"AB","AB-1",190000
782,2020-02-12,"AB","AB-1",390000
783,2020-02-12,"AB","AB-1",220000
784,2020-02-12,"AB","AB-2",370000
785,2020-02-12,"AB","AB-2",90000
786,2020-02-12,"AB","AB-2",390000
787,2020-02-12,"AB","AB-2",310000
788,2020-02-12,"AC","AC-1",130000
789,2020-02-12,"AC","AC-1",330000
790,2020-02-12,"AC","AC-1",110000
791,2020-02-12,"AC","AC-1",160000
792,2020-02-12,"AC","AC-2",280000
793,2020-02-12,"AC","AC-2",340000
794,2020-02-12,"AC","AC-2",190000
795,2020-02-12,"AD","AD-1",190000
796,2020-02-12,"AD","AD-1",150000
797,2020-02-12,"AD","AD-1",280000
798,2020-02-12,"AD","AD-2",340000
799,2020-02-12,"AD","AD-2",200000
800,2020-02-12,"AD","AD-2",360000
801,2020-02-12,"AD","AD-2",290000
802,2020-02-12,"AE","AE-1",200000
803,2020-02-12,"AE","AE-1",280000
804,2020-02-12,"AE","AE-1",130000
805,2020-02-12,"AE","AE-1",410000
806,2020-02-12,"AE","AE-2",250000
807,2020-02-12,"AE","AE-2",180000
808,2020-02-12,"AE","AE-2",220000
809,2020-02-12,"AF","AF-1",260000
810,2020-02-12,"AF","AF-1",260000
811,2020-02-12,"AF","AF-1",540000
812,2020-02-12,"AF","AF-2",230000
813,2020-02-12,"AF","AF-2",240000
814,2020-02-12,"AF","AF-2",270000
815,2020-02-12,"AG","AG-1",360000
816,2020-02-12,"AG","AG-1",380000
817,2020-02-12,"AH","AH-1",270000
818,2020-02-12,"AH","AH-1",160000
819,2020-02-12,"AH","AH-1",280000
820,2020-02-12,"AH","AH-2",350000
821,2020-02-12,"AH","AH-2",180000
822,2020-02-12,"AH","AH-2",280000
823,2020-02-13,"AA","AA-1",300000
824,2020-02-13,"AA","AA-1",420000
825,2020-02-13,"AA","AA-1",230000
826,2020-02-13,"AA","AA-2",380000
827,2020-02-13,"AA","AA-2",240000
828,2020-02-13,"AA","AA-2",320000
829,2020-02-13,"AA","AA-2",190000
830,2020-02-13,"AB","AB-1",160000
831,2020-02-13,"AB","AB-1",340000
832,2020-02-13,"AB","AB-1",270000
833,2020-02-13,"AB","AB-1",260000
834,2020-02-13,"AB","AB-2",540000
835,2020-02-13,"AB","AB-2",140000
836,2020-02-13,"AB","AB-2",220000
837,2020-02-13,"AC","AC-1",330000
838,2020-02-13,"AC","AC-1",170000
839,2020-02-13,"AC","AC-1",230000
840,2020-02-13,"AC","AC-2",450000
841,2020-02-13,"AC","AC-2",180000
842,2020-02-13,"AC","AC-2",190000
843,2020-02-13,"AC","AC-2",130000
844,2020-02-13,"AD","AD-1",360000
845,2020-02-13,"AD","AD-1",190000
846,2020-02-13,"AD","AD-1",370000
847,2020-02-13,"AE","AE-1",220000
848,2020-02-13,"AE","AE-1",380000
849,2020-02-13,"AE","AE-1",230000
850,2020-02-13,"AF","AF-1",270000
851,2020-02-13,"AF","AF-1",110000
852,2020-02-13,"AF","AF-1",230000
853,2020-02-13,"AF","AF-2",420000
854,2020-02-13,"AF","AF-2",200000
855,2020-02-13,"AF","AF-2",240000
856,2020-02-13,"AG","AG-1",100000
857,2020-02-13,"AG","AG-1",160000
858,2020-02-13,"AG","AG-1",350000
859,2020-02-13,"AG","AG-2",260000
860,2020-02-13,"AG","AG-2",280000
861,2020-02-13,"AG","AG-2",380000
862,2020-02-13,"AH","AH-1",380000
863,2020-02-13,"AH","AH-1",230000
864,2020-02-13,"AH","AH-1",130000
865,2020-02-13,"AH","AH-2",150000
866,2020-02-13,"AH","AH-2",380000
867,2020-02-13,"AH","AH-2",310000
868,2020-02-14,"AA","AA-1",320000
869,2020-02-14,"AA","AA-1",490000
870,2020-02-14,"AA","AA-1",150000
871,2020-02-14,"AA","AA-2",350000
872,2020-02-14,"AA","AA-2",120000
873,2020-02-14,"AA","AA-2",460000
874,2020-02-14,"AA","AA-2",70000
875,2020-02-14,"AB","AB-1",220000
876,2020-02-14,"AB","AB-1",360000
877,2020-02-14,"AB","AB-1",240000
878,2020-02-14,"AB","AB-1",300000
879,2020-02-14,"AB","AB-2",270000
880,2020-02-14,"AB","AB-2",170000
881,2020-02-14,"AB","AB-2",250000
882,2020-02-14,"AC","AC-1",300000
883,2020-02-14,"AC","AC-1",420000
884,2020-02-14,"AC","AC-1",260000
885,2020-02-14,"AC","AC-2",280000
886,2020-02-14,"AC","AC-2",180000
887,2020-02-14,"AC","AC-2",330000
888,2020-02-14,"AC","AC-2",570000
889,2020-02-14,"AD","AD-1",40000
890,2020-02-14,"AD","AD-1",310000
891,2020-02-14,"AD","AD-1",350000
892,2020-02-14,"AD","AD-2",200000
893,2020-02-14,"AD","AD-2",410000
894,2020-02-14,"AD","AD-2",350000
895,2020-02-14,"AD","AD-2",240000
896,2020-02-14,"AE","AE-1",500000
897,2020-02-14,"AE","AE-1",420000
898,2020-02-14,"AE","AE-1",500000
899,2020-02-14,"AE","AE-2",460000
900,2020-02-14,"AE","AE-2",430000
901,2020-02-14,"AE","AE-2",480000
902,2020-02-14,"AF","AF-1",340000
903,2020-02-14,"AF","AF-1",370000
904,2020-02-14,"AF","AF-1",330000
905,2020-02-14,"AF","AF-2",340000
906,2020-02-14,"AF","AF-2",310000
907,2020-02-14,"AF","AF-2",290000
908,2020-02-14,"AG","AG-1",280000
909,2020-02-14,"AG","AG-1",420000
910,2020-02-14,"AG","AG-1",340000
911,2020-02-14,"AH","AH-1",330000
912,2020-02-14,"AH","AH-1",280000
913,2020-02-14,"AH","AH-1",340000
914,2020-02-14,"AH","AH-2",240000
915,2020-02-14,"AH","AH-2",210000
916,2020-02-14,"AH","AH-2",290000
917,2020-02-14,"AH","AH-2",200000
918,2020-02-17,"AA","AA-1",290000
919,2020-02-17,"AA","AA-1",210000
920,2020-02-17,"AA","AA-1",130000
921,2020-02-17,"AA","AA-2",410000
922,2020-02-17,"AA","AA-2",150000
923,2020-02-17,"AA","AA-2",410000
924,2020-02-17,"AA","AA-2",340000
925,2020-02-17,"AA","AA-2",530000
926,2020-02-17,"AB","AB-1",290000
927,2020-02-17,"AB","AB-1",240000
928,2020-02-17,"AB","AB-1",190000
929,2020-02-17,"AB","AB-2",390000
930,2020-02-17,"AB","AB-2",420000
931,2020-02-17,"AB","AB-2",320000
932,2020-02-17,"AB","AB-2",180000
933,2020-02-17,"AC","AC-1",460000
934,2020-02-17,"AC","AC-1",370000
935,2020-02-17,"AC","AC-1",220000
936,2020-02-17,"AC","AC-1",300000
937,2020-02-17,"AC","AC-2",450000
938,2020-02-17,"AC","AC-2",560000
939,2020-02-17,"AC","AC-2",300000
940,2020-02-17,"AD","AD-1",300000
941,2020-02-17,"AD","AD-1",440000
942,2020-02-17,"AD","AD-1",440000
943,2020-02-17,"AD","AD-2",310000
944,2020-02-17,"AD","AD-2",340000
945,2020-02-17,"AD","AD-2",420000
946,2020-02-17,"AD","AD-2",430000
947,2020-02-17,"AD","AD-2",280000
948,2020-02-17,"AE","AE-1",360000
949,2020-02-17,"AE","AE-1",400000
950,2020-02-17,"AE","AE-1",250000
951,2020-02-17,"AE","AE-2",70000
952,2020-02-17,"AE","AE-2",520000
953,2020-02-17,"AE","AE-2",310000
954,2020-02-17,"AF","AF-1",210000
955,2020-02-17,"AF","AF-1",270000
956,2020-02-17,"AF","AF-1",310000
957,2020-02-17,"AF","AF-2",340000
958,2020-02-17,"AF","AF-2",220000
959,2020-02-17,"AF","AF-2",430000
960,2020-02-17,"AF","AF-2",330000
961,2020-02-17,"AG","AG-1",330000
962,2020-02-17,"AG","AG-1",180000
963,2020-02-17,"AG","AG-1",320000
964,2020-02-17,"AG","AG-2",330000
965,2020-02-17,"AG","AG-2",210000
966,2020-02-17,"AG","AG-2",310000
967,2020-02-17,"AH","AH-1",320000
968,2020-02-17,"AH","AH-1",240000
969,2020-02-17,"AH","AH-1",280000
970,2020-02-17,"AH","AH-2",300000
971,2020-02-17,"AH","AH-2",330000
972,2020-02-17,"AH","AH-2",440000
973,2020-02-18,"AA","AA-1",220000
974,2020-02-18,"AA","AA-1",10000
975,2020-02-18,"AA","AA-1",400000
976,2020-02-18,"AA","AA-1",510000
977,2020-02-18,"AA","AA-2",270000
978,2020-02-18,"AA","AA-2",340000
979,2020-02-18,"AA","AA-2",450000
980,2020-02-18,"AB","AB-1",460000
981,2020-02-18,"AB","AB-1",250000
982,2020-02-18,"AB","AB-1",260000
983,2020-02-18,"AB","AB-1",450000
984,2020-02-18,"AB","AB-2",260000
985,2020-02-18,"AB","AB-2",590000
986,2020-02-18,"AB","AB-2",330000
987,2020-02-18,"AC","AC-1",280000
988,2020-02-18,"AC","AC-1",370000
989,2020-02-18,"AC","AC-1",340000
990,2020-02-18,"AC","AC-2",340000
991,2020-02-18,"AC","AC-2",150000
992,2020-02-18,"AC","AC-2",240000
993,2020-02-18,"AD","AD-1",310000
994,2020-02-18,"AD","AD-1",300000
995,2020-02-18,"AD","AD-1",370000
996,2020-02-18,"AD","AD-2",240000
997,2020-02-18,"AD","AD-2",380000
998,2020-02-18,"AD","AD-2",450000
999,2020-02-18,"AD","AD-2",270000
1000,2020-02-18,"AD","AD-2",340000
1001,2020-02-18,"AE","AE-1",320000
1002,2020-02-18,"AE","AE-1",220000
1003,2020-02-18,"AE","AE-1",260000
1004,2020-02-18,"AE","AE-1",120000
1005,2020-02-18,"AF","AF-1",330000
1006,2020-02-18,"AF","AF-1",180000
1007,2020-02-18,"AF","AF-1",350000
1008,2020-02-18,"AF","AF-2",410000
1009,2020-02-18,"AF","AF-2",260000
1010,2020-02-18,"AF","AF-2",270000
1011,2020-02-18,"AF","AF-2",210000
1012,2020-02-18,"AG","AG-1",530000
1013,2020-02-18,"AG","AG-1",210000
1014,2020-02-18,"AG","AG-1",460000
1015,2020-02-18,"AG","AG-2",340000
1016,2020-02-18,"AG","AG-2",390000
1017,2020-02-18,"AH","AH-1",210000
1018,2020-02-18,"AH","AH-1",490000
1019,2020-02-18,"AH","AH-1",330000
1020,2020-02-18,"AH","AH-2",380000
1021,2020-02-18,"AH","AH-2",230000
1022,2020-02-18,"AH","AH-2",230000
1023,2020-02-19,"AA","AA-1",290000
1024,2020-02-19,"AA","AA-1",170000
1025,2020-02-19,"AA","AA-1",260000
1026,2020-02-19,"AA","AA-2",270000
1027,2020-02-19,"AA","AA-2",220000
1028,2020-02-19,"AA","AA-2",270000
1029,2020-02-19,"AA","AA-2",160000
1030,2020-02-19,"AB","AB-1",260000
1031,2020-02-19,"AB","AB-1",330000
1032,2020-02-19,"AB","AB-1",310000
1033,2020-02-19,"AB","AB-1",260000
1034,2020-02-19,"AB","AB-2",420000
1035,2020-02-19,"AB","AB-2",370000
1036,2020-02-19,"AB","AB-2",370000
1037,2020-02-19,"AB","AB-2",300000
1038,2020-02-19,"AC","AC-1",90000
1039,2020-02-19,"AC","AC-1",230000
1040,2020-02-19,"AC","AC-1",30000
1041,2020-02-19,"AC","AC-1",110000
1042,2020-02-19,"AC","AC-2",220000
1043,2020-02-19,"AC","AC-2",300000
1044,2020-02-19,"AC","AC-2",260000
1045,2020-02-19,"AD","AD-1",210000
1046,2020-02-19,"AD","AD-1",250000
1047,2020-02-19,"AD","AD-1",450000
1048,2020-02-19,"AD","AD-2",400000
1049,2020-02-19,"AD","AD-2",270000
1050,2020-02-19,"AD","AD-2",280000
1051,2020-02-19,"AE","AE-1",220000
1052,2020-02-19,"AE","AE-1",230000
1053,2020-02-19,"AE","AE-1",120000
1054,2020-02-19,"AE","AE-2",440000
1055,2020-02-19,"AE","AE-2",290000
1056,2020-02-19,"AF","AF-1",170000
1057,2020-02-19,"AF","AF-1",340000
1058,2020-02-19,"AF","AF-1",380000
1059,2020-02-19,"AF","AF-2",330000
1060,2020-02-19,"AF","AF-2",280000
1061,2020-02-19,"AF","AF-2",290000
1062,2020-02-19,"AG","AG-1",320000
1063,2020-02-19,"AG","AG-1",200000
1064,2020-02-19,"AG","AG-1",380000
1065,2020-02-19,"AG","AG-2",260000
1066,2020-02-19,"AG","AG-2",270000
1067,2020-02-19,"AG","AG-2",380000
1068,2020-02-19,"AH","AH-1",300000
1069,2020-02-19,"AH","AH-1",280000
1070,2020-02-19,"AH","AH-1",440000
1071,2020-02-19,"AH","AH-2",370000
1072,2020-02-19,"AH","AH-2",430000
1073,2020-02-19,"AH","AH-2",350000
1074,2020-02-20,"AA","AA-1",210000
1075,2020-02-20,"AA","AA-1",330000
1076,2020-02-20,"AA","AA-1",310000
1077,2020-02-20,"AA","AA-2",110000
1078,2020-02-20,"AA","AA-2",50000
1079,2020-02-20,"AA","AA-2",310000
1080,2020-02-20,"AA","AA-2",190000
1081,2020-02-20,"AB","AB-1",280000
1082,2020-02-20,"AB","AB-1",130000
1083,2020-02-20,"AB","AB-1",260000
1084,2020-02-20,"AB","AB-2",290000
1085,2020-02-20,"AB","AB-2",470000
1086,2020-02-20,"AB","AB-2",430000
1087,2020-02-20,"AC","AC-1",180000
1088,2020-02-20,"AC","AC-1",200000
1089,2020-02-20,"AC","AC-1",270000
1090,2020-02-20,"AC","AC-1",600000
1091,2020-02-20,"AC","AC-2",280000
1092,2020-02-20,"AC","AC-2",230000
1093,2020-02-20,"AC","AC-2",510000
1094,2020-02-20,"AD","AD-1",140000
1095,2020-02-20,"AD","AD-1",430000
1096,2020-02-20,"AD","AD-1",340000
1097,2020-02-20,"AD","AD-2",320000
1098,2020-02-20,"AD","AD-2",190000
1099,2020-02-20,"AD","AD-2",270000
1100,2020-02-20,"AD","AD-2",190000
1101,2020-02-20,"AE","AE-1",290000
1102,2020-02-20,"AE","AE-1",210000
1103,2020-02-20,"AE","AE-1",310000
1104,2020-02-20,"AE","AE-2",200000
1105,2020-02-20,"AE","AE-2",250000
1106,2020-02-20,"AE","AE-2",380000
1107,2020-02-20,"AF","AF-1",250000
1108,2020-02-20,"AF","AF-1",430000
1109,2020-02-20,"AF","AF-1",320000
1110,2020-02-20,"AF","AF-2",300000
1111,2020-02-20,"AF","AF-2",260000
1112,2020-02-20,"AG","AG-1",490000
1113,2020-02-20,"AG","AG-1",250000
1114,2020-02-20,"AG","AG-1",450000
1115,2020-02-20,"AG","AG-2",260000
1116,2020-02-20,"AG","AG-2",150000
1117,2020-02-20,"AG","AG-2",250000
1118,2020-02-20,"AH","AH-1",210000
1119,2020-02-20,"AH","AH-1",470000
1120,2020-02-20,"AH","AH-1",400000
1121,2020-02-20,"AH","AH-2",510000
1122,2020-02-20,"AH","AH-2",380000
1123,2020-02-20,"AH","AH-2",410000
1124,2020-02-21,"AA","AA-1",350000
1125,2020-02-21,"AA","AA-1",400000
1126,2020-02-21,"AA","AA-1",240000
1127,2020-02-21,"AA","AA-1",300000
1128,2020-02-21,"AA","AA-2",440000
1129,2020-02-21,"AA","AA-2",260000
1130,2020-02-21,"AA","AA-2",320000
1131,2020-02-21,"AA","AA-2",480000
1132,2020-02-21,"AB","AB-1",130000
1133,2020-02-21,"AB","AB-1",450000
1134,2020-02-21,"AB","AB-1",150000
1135,2020-02-21,"AB","AB-1",220000
1136,2020-02-21,"AB","AB-2",330000
1137,2020-02-21,"AB","AB-2",260000
1138,2020-02-21,"AB","AB-2",210000
1139,2020-02-21,"AC","AC-1",340000
1140,2020-02-21,"AC","AC-1",300000
1141,2020-02-21,"AC","AC-1",410000
1142,2020-02-21,"AC","AC-1",210000
1143,2020-02-21,"AC","AC-2",230000
1144,2020-02-21,"AC","AC-2",420000
1145,2020-02-21,"AC","AC-2",270000
1146,2020-02-21,"AD","AD-1",350000
1147,2020-02-21,"AD","AD-1",280000
1148,2020-02-21,"AD","AD-1",280000
1149,2020-02-21,"AD","AD-1",240000
1150,2020-02-21,"AD","AD-2",470000
1151,2020-02-21,"AD","AD-2",160000
1152,2020-02-21,"AD","AD-2",230000
1153,2020-02-21,"AD","AD-2",230000
1154,2020-02-21,"AE","AE-1",270000
1155,2020-02-21,"AE","AE-1",340000
1156,2020-02-21,"AE","AE-1",130000
1157,2020-02-21,"AF","AF-1",120000
1158,2020-02-21,"AF","AF-1",200000
1159,2020-02-21,"AF","AF-1",220000
1160,2020-02-21,"AF","AF-2",260000
1161,2020-02-21,"AF","AF-2",330000
1162,2020-02-21,"AG","AG-1",240000
1163,2020-02-21,"AG","AG-1",410000
1164,2020-02-21,"AG","AG-1",190000
1165,2020-02-21,"AG","AG-2",230000
1166,2020-02-21,"AG","AG-2",230000
1167,2020-02-21,"AG","AG-2",300000
1168,2020-02-21,"AH","AH-1",190000
1169,2020-02-21,"AH","AH-1",380000
1170,2020-02-21,"AH","AH-1",390000
1171,2020-02-21,"AH","AH-2",360000
1172,2020-02-21,"AH","AH-2",480000
1173,2020-02-21,"AH","AH-2",240000
1174,2020-02-24,"AA","AA-1",250000
1175,2020-02-24,"AA","AA-1",360000
1176,2020-02-24,"AA","AA-1",310000
1177,2020-02-24,"AA","AA-2",370000
1178,2020-02-24,"AA","AA-2",110000
1179,2020-02-24,"AA","AA-2",250000
1180,2020-02-24,"AA","AA-2",250000
1181,2020-02-24,"AB","AB-1",360000
1182,2020-02-24,"AB","AB-1",160000
1183,2020-02-24,"AB","AB-1",270000
1184,2020-02-24,"AB","AB-2",270000
1185,2020-02-24,"AB","AB-2",270000
1186,2020-02-24,"AB","AB-2",390000
1187,2020-02-24,"AC","AC-1",530000
1188,2020-02-24,"AC","AC-1",310000
1189,2020-02-24,"AC","AC-1",390000
1190,2020-02-24,"AC","AC-2",470000
1191,2020-02-24,"AC","AC-2",400000
1192,2020-02-24,"AC","AC-2",360000
1193,2020-02-24,"AD","AD-1",390000
1194,2020-02-24,"AD","AD-1",410000
1195,2020-02-24,"AD","AD-1",330000
1196,2020-02-24,"AD","AD-2",320000
1197,2020-02-24,"AD","AD-2",270000
1198,2020-02-24,"AD","AD-2",290000
1199,2020-02-24,"AD","AD-2",200000
1200,2020-02-24,"AE","AE-1",330000
1201,2020-02-24,"AE","AE-1",300000
1202,2020-02-24,"AE","AE-1",290000
1203,2020-02-24,"AF","AF-1",270000
1204,2020-02-24,"AF","AF-1",360000
1205,2020-02-24,"AF","AF-1",430000
1206,2020-02-24,"AF","AF-2",310000
1207,2020-02-24,"AF","AF-2",250000
1208,2020-02-24,"AF","AF-2",380000
1209,2020-02-24,"AG","AG-1",280000
1210,2020-02-24,"AG","AG-1",350000
1211,2020-02-24,"AG","AG-1",430000
1212,2020-02-24,"AG","AG-2",200000
1213,2020-02-24,"AG","AG-2",310000
1214,2020-02-24,"AG","AG-2",160000
1215,2020-02-24,"AH","AH-1",270000
1216,2020-02-24,"AH","AH-1",280000
1217,2020-02-24,"AH","AH-1",270000
1218,2020-02-24,"AH","AH-1",240000
1219,2020-02-24,"AH","AH-2",320000
1220,2020-02-24,"AH","AH-2",140000
1221,2020-02-24,"AH","AH-2",340000
1222,2020-02-25,"AA","AA-1",130000
1223,2020-02-25,"AA","AA-1",210000
1224,2020-02-25,"AA","AA-1",370000
1225,2020-02-25,"AA","AA-2",390000
1226,2020-02-25,"AA","AA-2",300000
1227,2020-02-25,"AA","AA-2",250000
1228,2020-02-25,"AA","AA-2",230000
1229,2020-02-25,"AB","AB-1",130000
1230,2020-02-25,"AB","AB-1",270000
1231,2020-02-25,"AB","AB-1",250000
1232,2020-02-25,"AB","AB-2",350000
1233,2020-02-25,"AB","AB-2",330000
1234,2020-02-25,"AB","AB-2",340000
1235,2020-02-25,"AB","AB-2",180000
1236,2020-02-25,"AC","AC-1",230000
1237,2020-02-25,"AC","AC-1",190000
1238,2020-02-25,"AC","AC-1",300000
1239,2020-02-25,"AC","AC-2",230000
1240,2020-02-25,"AC","AC-2",340000
1241,2020-02-25,"AC","AC-2",310000
1242,2020-02-25,"AD","AD-1",400000
1243,2020-02-25,"AD","AD-1",270000
1244,2020-02-25,"AD","AD-1",230000
1245,2020-02-25,"AD","AD-2",340000
1246,2020-02-25,"AD","AD-2",460000
1247,2020-02-25,"AD","AD-2",290000
1248,2020-02-25,"AD","AD-2",420000
1249,2020-02-25,"AE","AE-1",190000
1250,2020-02-25,"AE","AE-1",350000
1251,2020-02-25,"AE","AE-1",270000
1252,2020-02-25,"AF","AF-1",290000
1253,2020-02-25,"AF","AF-1",360000
1254,2020-02-25,"AF","AF-1",190000
1255,2020-02-25,"AF","AF-1",330000
1256,2020-02-25,"AG","AG-1",260000
1257,2020-02-25,"AG","AG-1",440000
1258,2020-02-25,"AG","AG-1",530000
1259,2020-02-25,"AG","AG-2",360000
1260,2020-02-25,"AG","AG-2",350000
1261,2020-02-25,"AG","AG-2",460000
1262,2020-02-25,"AH","AH-1",320000
1263,2020-02-25,"AH","AH-1",320000
1264,2020-02-25,"AH","AH-1",440000
1265,2020-02-25,"AH","AH-2",370000
1266,2020-02-25,"AH","AH-2",500000
1267,2020-02-25,"AH","AH-2",270000
1268,2020-02-26,"AA","AA-1",300000
1269,2020-02-26,"AA","AA-1",400000
1270,2020-02-26,"AA","AA-1",360000
1271,2020-02-26,"AA","AA-1",380000
1272,2020-02-26,"AA","AA-2",430000
1273,2020-02-26,"AA","AA-2",370000
1274,2020-02-26,"AA","AA-2",180000
1275,2020-02-26,"AB","AB-1",510000
1276,2020-02-26,"AB","AB-1",370000
1277,2020-02-26,"AB","AB-1",350000
1278,2020-02-26,"AB","AB-2",320000
1279,2020-02-26,"AB","AB-2",390000
1280,2020-02-26,"AB","AB-2",320000
1281,2020-02-26,"AB","AB-2",240000
1282,2020-02-26,"AC","AC-1",450000
1283,2020-02-26,"AC","AC-1",230000
1284,2020-02-26,"AC","AC-1",370000
1285,2020-02-26,"AC","AC-1",230000
1286,2020-02-26,"AC","AC-2",320000
1287,2020-02-26,"AC","AC-2",140000
1288,2020-02-26,"AC","AC-2",340000
1289,2020-02-26,"AD","AD-1",190000
1290,2020-02-26,"AD","AD-1",420000
1291,2020-02-26,"AD","AD-1",230000
1292,2020-02-26,"AD","AD-1",250000
1293,2020-02-26,"AD","AD-2",440000
1294,2020-02-26,"AD","AD-2",290000
1295,2020-02-26,"AD","AD-2",410000
1296,2020-02-26,"AD","AD-2",390000
1297,2020-02-26,"AE","AE-1",280000
1298,2020-02-26,"AE","AE-1",420000
1299,2020-02-26,"AE","AE-1",440000
1300,2020-02-26,"AE","AE-2",130000
1301,2020-02-26,"AE","AE-2",250000
1302,2020-02-26,"AE","AE-2",280000
1303,2020-02-26,"AF","AF-1",480000
1304,2020-02-26,"AF","AF-1",230000
1305,2020-02-26,"AF","AF-1",240000
1306,2020-02-26,"AF","AF-2",360000
1307,2020-02-26,"AF","AF-2",240000
1308,2020-02-26,"AF","AF-2",400000
1309,2020-02-26,"AG","AG-1",300000
1310,2020-02-26,"AG","AG-1",220000
1311,2020-02-26,"AG","AG-1",200000
1312,2020-02-26,"AG","AG-1",270000
1313,2020-02-26,"AG","AG-2",400000
1314,2020-02-26,"AG","AG-2",420000
